original_id,original_category,original_name,original_role,original_subtype,original_node_suggestion,original_priority,method_id,standard_name,aliases,category,role,product_form,mapping_status,merge_with_ids,node_ids,related_node_ids,algorithm_status,algorithm_evidence,node_status,kernel_ids,execution_status,parameter_status,report_status,ui_acceptance,action,batch,dependencies,next_step,clarifications,notes,review_date,source_revision
321,生存分析,竞争风险模型,Estimator,Survival Model,Model Node,P1,survival.competing_risks,竞争风险模型,,生存分析,Estimator,独立节点,初步映射（范围需细化）,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,生存时间、删失、事件编码与模型结果,明确竞争风险模型的输入设计、参数、输出与参考实现后开发。,明确原因特异风险、亚分布风险或其他竞争风险模型。,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
322,生存分析,时间依赖Cox模型,Estimator,Survival Model,Model Node,P1,survival.time_dependent_cox,时间依赖Cox模型,,生存分析,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,生存时间、删失、事件编码与模型结果,明确时间依赖Cox模型的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
323,生存分析,比例风险PH假设检验,Diagnostic,Model Diagnostics,Diagnostic Node,P1,diagnostic.ph,比例风险PH假设检验,,生存分析,Diagnostic,估计后能力/节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,生存时间、删失、事件编码与模型结果,明确比例风险PH假设检验的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
324,时间序列,ACF自相关函数,Visualization,Time-series Plot,Visualization Node,P1,timeseries.acf,ACF自相关函数,,时间序列,Post-estimation,分析节点/结果能力,有源码对应（范围见备注）,,,yssbi.plot.correlogram.view;yssbi.statistics.ols.fit;yssbi.statistics.ols.summary,实现存在（静态）,src-tauri/crates/yss-sci/src/ts/acf_pacf.rs:9;src-tauri/crates/yss-sci-runtime/src/time_series/acf_pacf.rs;src-tauri/crates/yss-graph-execution/src/result/analysis.rs,未发现对应内置节点,,无直接节点；已有能力范围见备注,已有 max_lag 准入；与样本量的约束待验收,OLS acfPacf 章节及独立 IPC 已提供（静态）,未执行,复用已有能力并补入口,B1;B4,时间顺序、滞后、对齐与模型结果,按 OLS_SPEC.md 完成此项在首批中的范围，并使用现有证据核对输入、执行与报告。,数值 ACF 应为分析结果，绘图作为 117 的消费端。,ACF/PACF 数值函数及 OLS 残差分析入口存在；一般序列的独立图入口未接通。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
325,时间序列,PACF偏自相关函数,Visualization,Time-series Plot,Visualization Node,P1,timeseries.pacf,PACF偏自相关函数,,时间序列,Post-estimation,分析节点/结果能力,有源码对应（范围见备注）,,,yssbi.plot.correlogram.view;yssbi.statistics.ols.fit;yssbi.statistics.ols.summary,实现存在（静态）,src-tauri/crates/yss-sci/src/ts/acf_pacf.rs:36;src-tauri/crates/yss-sci-runtime/src/time_series/acf_pacf.rs;src-tauri/crates/yss-graph-execution/src/result/analysis.rs,未发现对应内置节点,,无直接节点；已有能力范围见备注,已有 max_lag 准入；与样本量的约束待验收,OLS acfPacf 章节及独立 IPC 已提供（静态）,未执行,复用已有能力并补入口,B1;B4,时间顺序、滞后、对齐与模型结果,按 OLS_SPEC.md 完成此项在首批中的范围，并使用现有证据核对输入、执行与报告。,数值 PACF 应为分析结果，绘图作为 117 的消费端。,ACF/PACF 数值函数及 OLS 残差分析入口存在；一般序列的独立图入口未接通。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
326,时间序列,Phillips–Perron检验,Test,Assumption/Specification Test,Test Node,P1,timeseries.phillips_perron,Phillips–Perron检验,,时间序列,Test,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B4,时间顺序、滞后、对齐与模型结果,明确Phillips–Perron检验的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
327,时间序列,KPSS检验,Test,Assumption/Specification Test,Test Node,P1,timeseries.kpss,KPSS检验,,时间序列,Test,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B4,时间顺序、滞后、对齐与模型结果,明确KPSS检验的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
328,时间序列,ETS指数平滑状态空间模型,Estimator,Time-series Model,Model Node,P1,timeseries.ets,ETS指数平滑状态空间模型,,时间序列,Estimator,独立节点,初步映射（范围需细化）,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B4,时间顺序、滞后、对齐与模型结果,明确ETS指数平滑状态空间模型的输入设计、参数、输出与参考实现后开发。,ETS 模型族及选择规则需明确，与 126/329 保留范围关系。,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
329,时间序列,Holt–Winters,Estimator,Time-series Model,Model Node,P1,timeseries.holt_winters,Holt–Winters,,时间序列,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B4,时间顺序、滞后、对齐与模型结果,明确Holt–Winters的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
330,时间序列,VECM向量误差修正模型,Estimator,Time-series Model,Model Node,P1,timeseries.vecm,VECM向量误差修正模型,,时间序列,Estimator,独立节点,有源码对应（范围见备注）,,yssbi.statistics.vec.fit,,实现存在（静态）,src-tauri/crates/yss-sci/src/ts/vec/estimate.rs;src-tauri/crates/yss-sci-runtime/src/time_series/models.rs,定义存在,yssbi.statistics.vec.fit,未注册,需核对传参与默认值,报告定义/组件存在；执行待接入,未执行,补接/重构,B4,时间顺序、滞后、对齐与模型结果,复核备注中的实现范围，贯通参数与结果；按批次补接节点并运行验收。,,VECM 实现与节点定义存在；结果查询与配置需贯通。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
331,时间序列,脉冲响应IRF,Post-estimation,Dynamic Analysis,Post-estimation Node,P1,timeseries.irf,脉冲响应IRF,,时间序列,Post-estimation,估计后能力/节点,有源码对应（范围见备注）,,,yssbi.statistics.var.summary,实现存在（静态）,src-tauri/crates/yss-sci/src/ts/var/estimate.rs:283,未发现对应内置节点,,无直接节点；已有能力范围见备注,需核对传参与默认值,报告定义/组件存在；执行待接入,未执行,复用已有能力并补入口,B4,时间顺序、滞后、对齐与模型结果,复核备注中的实现范围，贯通参数与结果；按批次补接节点并运行验收。,已有 VAR 正交脉冲响应；识别方式、顺序及置信区间需要明确。,已定位正交 IRF 点估计；置信区间及其他识别方式需单独核对。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
332,时间序列,FEVD预测误差方差分解,Post-estimation,Dynamic Analysis,Post-estimation Node,P1,timeseries.fevd,预测误差方差分解（FEVD）,方差分解;FEVD,时间序列,Post-estimation,估计后能力/节点,有源码对应（范围见备注）,124,,yssbi.statistics.var.summary,实现存在（静态）,src-tauri/crates/yss-sci/src/ts/var/estimate.rs:295,未发现对应内置节点,,无直接节点；已有能力范围见备注,需核对传参与默认值,报告定义/组件存在；执行待接入,未执行,整理关联/候选合并;复用已有能力并补入口,B4,时间顺序、滞后、对齐与模型结果,复核备注中的实现范围，贯通参数与结果；按批次补接节点并运行验收。,与 124 暂合并；当前实现是 VAR 结果中的 FEVD。,FEVD 嵌入 VAR 结果；124 和 332 建议采用同一方法入口。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
333,时间序列,GARCH,Estimator,Time-series Model,Model Node,P1,timeseries.garch,GARCH,,时间序列,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B4,时间顺序、滞后、对齐与模型结果,明确GARCH的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
334,时间序列,EGARCH,Estimator,Time-series Model,Model Node,P1,timeseries.egarch,EGARCH,,时间序列,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B4,时间顺序、滞后、对齐与模型结果,明确EGARCH的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
335,时间序列,GJR-GARCH,Estimator,Time-series Model,Model Node,P1,timeseries.gjr_garch,GJR-GARCH,,时间序列,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B4,时间顺序、滞后、对齐与模型结果,明确GJR-GARCH的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
336,Meta分析,固定效应Meta分析,Estimator,Meta-analysis Estimator,Model Node,P1,meta.fixed_effect,固定效应Meta分析,,Meta分析,Estimator,独立节点,初步映射（范围需细化）,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,研究级效应量、方差和合并方法,明确固定效应Meta分析的输入设计、参数、输出与参考实现后开发。,固定效应指 Meta 合并模型，与面板 FE 不合并。,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
337,Meta分析,随机效应Meta分析,Estimator,Meta-analysis Estimator,Model Node,P1,meta.random_effect,随机效应Meta分析,,Meta分析,Estimator,独立节点,初步映射（范围需细化）,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,研究级效应量、方差和合并方法,明确随机效应Meta分析的输入设计、参数、输出与参考实现后开发。,随机效应指 Meta 研究间效应模型，与面板 RE/LMM 不合并。,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
338,Meta分析,Cochran Q异质性检验,Test,Nonparametric Test,Test Node,P1,meta.cochran_q,Cochran Q异质性检验,,Meta分析,Test,独立节点,初步映射（范围需细化）,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,研究级效应量、方差和合并方法,明确Cochran Q异质性检验的输入设计、参数、输出与参考实现后开发。,Cochran Q 异质性检验与重复二分类样本 Cochran Q（77）不同。,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
